PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,total_power,normalized_power,LF_frequency_power,HF_frequency_power,LF_frequency_peak,HF_frequency_peak,LF_normalized_power,HF_normalized_power,breathing_rate,HR_mean,HR_median,HR_max,HR_min,HR_range,HR_std,BVP_mean,BVP_median,BVP_max,BVP_min,BVP_range,BVP_std,ACC_X_trimmed_mean,ACC_X_trimmed_max,ACC_X_trimmed_IQR,ACC_Y_trimmed_mean,ACC_Y_trimmed_max,ACC_Y_trimmed_IQR,ACC_Z_trimmed_mean,ACC_Z_trimmed_max,ACC_Z_trimmed_IQR,ACC_X_MAD_trimmed_mean,ACC_X_MAD_trimmed_max,ACC_X_MAD_trimmed_IQR,ACC_Y_MAD_trimmed_mean,ACC_Y_MAD_trimmed_max,ACC_Y_MAD_trimmed_IQR,ACC_Z_MAD_trimmed_mean,ACC_Z_MAD_trimmed_max,ACC_Z_MAD_trimmed_IQR,ACC_INDEX,TEMP_mean,TEMP_median,TEMP_max,TEMP_min,TEMP_std,mean_SCR_Height,max_SCR_Height,mean_SCR_Amplitude,max_SCR_Amplitude,mean_SCR_RiseTime,max_SCR_RiseTime,mean_SCR_RecoveryTime,max_SCR_RecoveryTime,timestamp_start,circadian_cosine,circadian_decay,circadian_linear,Sleep_Stage,Obstructive_Apnea,Central_Apnea,Hypopnea,Multiple_Events,artifact,sid
64.20315411502959,948.6607142857143,464.17242398327363,637.8950414543423,649.9692021317082,0.489292343398839,0.6724164201683419,851.5625,347.484375,0.4080550458715596,390.625,0.7276626934189722,625.0,1175.0000000000002,82.14285714285714,89.28571428571429,390.625,2796.875,14.0,453.125,,0.15301310965259346,0.008747002075712263,0.16176011172830573,,,0.945926087820687,-1.8772316772564872,459.5976303897407,484.5476469495563,0.9485086415817163,699623.1031930832,1.0542866518668903,6.551834252425952,2043.4084654897108,0.6428571428571429,0.6923076923076923,0.8888888888888888,0.2857142857142857,51.10533159947984,50.983578086275,51.70715082267453,46.15384615384615,0.5448990022443945,0.45510099775560536,339.30279946318996,310.08683647302115,0.48095984640149014,0.51904015359851,336.0399403959625,349.08964553969474,0.5112447369772534,0.4887552630227467,337.675310960751,330.1646761669666,0.8584730397791069,2.3711632104808413,1.279518931886243,1.6367124647273295,-0.4349184465233602,-0.4397823842343862,-0.34935936452529043,0.007526218837376127,0.5584903873478703,0.3497289953566458,2.1972245773362196,4.6644977792004605,1.472529455906177,0.0,0.0,0.0,1.8212724225823855,2.041384847846883,2.228332645070211,1.373529977730744,1233.897705078125,543.3855003652301,,188.80252484720256,0.06666666666666667,0.2,,514.0025205389686,12.0,87.48657418942867,78.8123815436567,162.11081789815265,48.18823529024747,113.92258260790518,28.316321054615965,-0.3138370198712789,-0.7868919886083527,1036.2040087102473,-1068.9108974288108,2105.114906139058,221.85608936335473,-4.2241630188808664e-06,0.01854081573542428,0.010603849094138022,4.8475527950165295e-05,0.007229328281825136,0.004943096082575902,-1.8287157761021873e-05,0.013826418280278984,0.00815654404826563,0.011363017090330588,0.02527645756623579,0.009348326736595646,0.004891602980142203,0.008700725177199789,0.00511418348092568,0.00861066763304586,0.019543077106765228,0.0057914591055871455,0.05699625670280576,32.11866666666667,32.11,32.16,32.05,0.022764494771951513,0.0014989152367761924,0.004655460767232897,0.0028206301315119634,0.009324380571243473,2.0625,11.75,8.314814814814815,134.25,7.0,0.0007462974355639771,0.9989066221563094,0.00023755387382495672,P,0.0,0.0,0.0,0.0,1,S087
73.81014709331627,844.7916666666666,329.7995380120908,499.56203879342985,508.0625923569487,0.3903915616419324,0.5913434737875372,812.5,359.0671875,0.44192884615384614,468.75,0.6601773401530691,528.125,1128.125,90.0,90.0,406.25,1625.0,10.0,31.25,,0.0749568671482575,0.06320334915827033,0.13816021630652783,,,0.5425358265360208,-2.5908424355718607,359.254504322815,301.6811826170088,1.1908416070448016,340486.82880686846,0.839742241188234,6.239070426542067,1013.3377296604956,0.6666666666666666,0.7142857142857143,0.95,0.2857142857142857,47.68392370572207,47.54476890177584,47.70633313221501,50.0,0.4705842666306841,0.5294157333693158,246.61138162928967,261.5729537934876,0.5560819293029402,0.4439180706970598,224.9663763704013,201.00165533638764,0.5059136863889655,0.49408631361103444,236.03712001117134,233.2617366867292,0.459054789085869,0.6446121678566117,0.5515001833818853,0.6267862416966907,0.2502757853933044,-0.3611030331033138,-0.38320720261124186,3.000972009775183e-05,0.01970962608929785,0.10831844168389004,inf,4.5232314287976205,2.0003009678525046,,,,1.9846228085699933,2.015792418905671,5.6363188782221165,1.3085041588289383,1336.39990234375,523.4179894179894,,100.17234993692476,0.06666666666666667,0.13333333333333333,,283.9730115127111,8.0,79.18830077705704,75.36649981677054,132.1290322289677,53.333333328592595,78.7956989003751,19.33322176828229,-1.1344904788274237,-1.5946999113859062,796.8691859850903,-1217.5414343952339,2014.4106203803242,213.99746841171125,-1.574289541587509e-05,0.011827677637817637,0.008757675001837415,1.6322091158018736e-05,0.007154286915098937,0.005228097507012371,-3.8260008756968034e-05,0.011778379578480876,0.00797011228662183,0.008462707519004633,0.012745952192600746,0.003152073903416975,0.004513895176151386,0.007362829751940157,0.0007896986665374426,0.007846798898320842,0.012790304487911065,0.002487950559100019,0.057247447357091,32.03433333333333,32.03,32.13,31.95,0.04506908277547072,0.0006438539990254858,0.0020374549622315507,0.0011912596662127782,0.004174407920426564,2.4119718309859155,11.75,2.8,11.75,37.0,0.003944705152260813,0.9942342414924948,0.0012556419045033427,P,0.0,0.0,0.0,0.0,1,S087
63.99122916506393,970.3125,377.37997456773115,497.2818086339735,506.0411627196815,0.38892622177672775,0.5124965499609389,968.75,416.98125,0.4304322580645161,523.4375,0.7588855413882701,656.25,1290.6250000000002,83.33333333333334,90.0,375.0,1734.375,15.0,281.25,,0.05633137143057621,0.022733472807387335,0.07906484423796355,,,0.7124705293927374,-2.876503680009798,357.8251377186119,406.9942293743196,0.8791897080916938,457518.8283421978,1.1374109487365682,6.3673790813191475,1851.6787702518136,0.5333333333333333,0.5555555555555556,0.8666666666666667,0.1111111111111111,50.82644628099173,51.417550434979454,50.48104685960547,48.148148148148145,0.4867910396949685,0.5132089603050317,249.67717717352397,256.36260319944563,0.6478364443498631,0.352163555650137,327.58268592293274,241.52409119488158,0.5776178004187429,0.4223821995812569,291.24655269875905,249.0538806631106,0.5722282670864121,1.422378800060776,0.7737517929182331,1.1267378931134515,-0.5093381215872199,-1.0969765638005895,-0.25183396983972495,0.0013325218195387421,0.16091742058211822,0.14620162405175607,inf,4.640223928941852,1.658876785138005,,,,2.002139455527276,1.9658612604851695,3.7808459751313572,1.3085041588289383,1293.861083984375,316.72921875,,72.8849693014918,0.06666666666666667,0.2,,225.6602341569606,12.0,82.50611556672274,79.36024556124502,131.7041800353987,48.10334703078819,83.60083300461051,22.070511335900562,1.5569877591205328,-0.8292746642656219,611.789285020489,-607.7028224440003,1219.4921074644894,204.28073417225445,1.043016186556705e-05,0.011137905691883977,0.00816777295278931,-7.660011037279346e-05,0.006035114156894468,0.0044014744071143985,0.00020972338368074905,0.009809195065295227,0.007686822068538346,0.0076804171845105546,0.010750664260978583,0.004835296808455171,0.003948208871455156,0.005466333585696549,0.0017594319371077318,0.007208571256705251,0.010485754475486282,0.005004143495761558,0.05782923593308974,31.946000000000005,31.95,31.99,31.89,0.0279999999999994,0.00034997932235234457,0.0012279623159452465,0.0006525633946611361,0.0023044414475081386,2.0858208955223883,11.75,4.0625,12.0,67.0,0.007143072515143851,0.9895837158655609,0.002273729935181729,P,0.0,0.0,0.0,0.0,1,S087
76.18963324395807,816.40625,323.3469076027325,490.72024780636764,497.74512892302283,0.3960612839535862,0.6010736049685651,757.8125,289.5703125,0.3821134020618557,394.53125,0.6589231013967072,562.5,1062.5,88.88888888888889,94.44444444444444,343.75,1609.375,18.0,171.875,,0.17262389552116175,0.04436267016173985,0.2169865656829016,,,0.7955510746846408,-1.75664006541269,351.95895596404176,297.16683190552897,1.1843816946432686,328580.8341002069,0.8443224042745748,6.223612337693602,1003.6184559405386,0.6388888888888888,0.6857142857142857,0.875,0.2222222222222222,48.48837209302325,47.767579715626496,49.06351871835486,45.714285714285715,0.49345344997392976,0.5065465500260703,247.3071306408467,250.56662579321502,0.46851855846826057,0.5314814415317396,203.40598783570132,216.6428630196514,0.48307923650819734,0.5169207634918025,226.42306944437695,234.21973023076907,0.3336520005296432,1.756290093312062,0.5860714987779896,0.9442050394651629,-0.8709088221252248,-1.1978566376983553,-0.29608520138504285,0.001238950427262617,0.20903273267320288,0.25720207087663516,2.0794415416798357,4.836591668108979,1.8165270928323725,0.7945134575869863,0.0,0.0,1.8564658845543416,2.036071038786234,6.102498593640123,1.292481250360578,1228.016845703125,231.27543252595154,,211.98505167088285,0.06666666666666667,0.2,,183.9914188941759,12.0,84.73823079588969,84.55137564698259,153.02615189123318,51.60856782420435,101.41758406702883,23.305937994221907,-0.8828160426562737,-7.18777727393316,647.6566116291242,-506.20462674246147,1153.8612383715856,172.22818594597868,-0.00013501360568369207,0.02724593330266664,0.01322574183346295,1.82355362850615e-05,0.012011691944030341,0.006381845043984549,6.290503651581063e-05,0.028716217955337152,0.01245388767790119,0.02111181104546678,0.03849432542913614,0.024983360798143797,0.008745784369992113,0.01659468555755326,0.008533873806918574,0.020098774434122686,0.044203653545358775,0.014959122012246097,0.17574565805179412,31.894666666666662,31.89,31.95,31.83,0.024046251729161715,0.001062000437708877,0.0038864519636902604,0.0019807459381069674,0.006233085381890763,1.878787878787879,7.75,3.0714285714285716,11.75,97.0,0.01034136680533651,0.9849549430486834,0.003291817965860115,P,0.0,0.0,0.0,0.0,1,S087
77.82310095736851,792.1006944444445,314.83102585162993,375.11159053959244,380.57071148352395,0.3974633882532358,0.4735655367688882,757.8125,301.153125,0.3973979381443299,355.46875,0.8392996478694518,531.25,1000.0,91.66666666666666,94.44444444444444,343.75,1750.0,12.0,62.5,,0.05996468335934988,0.0045516232051889755,0.06451630656453886,,,0.9294500344554635,-2.81399950073681,269.10413081098886,362.0617959566938,0.74325469799961,306092.67613050103,1.345433809825074,6.192823048333508,1948.5207261044925,0.5555555555555556,0.5882352941176471,0.85,0.2,49.40828402366865,49.70046878936877,49.054391751320054,47.05882352941176,0.4653975808050764,0.5346024191949237,183.59130552189907,196.7684702444803,0.4527700680527625,0.5472299319472373,243.62483367507562,267.83518161021766,0.4572637999843312,0.5427362000156689,215.70677672067183,235.00373974740404,0.998091421674321,0.4397054431887848,1.043430099696883,1.196843004379993,0.25228688086749873,-0.6915973181794524,-0.15110073787000405,5.3539423243746816e-05,0.012315099173566563,0.279660257884101,inf,4.70451145971555,1.664116876959346,,,,2.134855045267729,1.8949874792594734,3.048427046875156,1.43609027817842,967.494140625,458.5102880658436,,58.01547979460445,0.03333333333333333,0.13333333333333333,,426.16240304098284,8.0,93.75482007662495,95.14689064934771,130.862619779765,59.98535513190871,70.8772646478563,20.404633966026605,0.0008498874639950434,-4.046292520981434,373.5721868351614,-408.1141496016544,781.6863364368157,104.6210070334926,0.0005019713155009257,0.10758287602605116,0.07472382691454718,-2.703130444845775e-06,0.044542263167581087,0.029882939784757152,-0.000919065919579491,0.10079158343004715,0.06049075993134391,0.07228120154480155,0.10669094944467572,0.04263737491716019,0.027739799481628875,0.044840073960545804,0.017708314370024632,0.0640779694099723,0.09123065614612128,0.03088578817854399,0.4856840234514765,31.91233333333333,31.91,32.05,31.77,0.0800284671573531,0.0024069357532364955,0.00777604240562013,0.004381084384554718,0.014022821547410823,2.11328125,11.75,4.5,48.5,127.0,0.013539555304709735,0.9803478212932034,0.0043099059965385,P,0.0,0.0,0.0,0.0,0,S087
75.0873569225882,829.0178571428571,320.9550776915804,488.50086972723466,495.7310747537346,0.3871509822450943,0.5892525299886945,796.875,370.65,0.46512941176470585,437.5,0.6570204836498916,543.75,1131.25,88.57142857142857,91.42857142857143,343.75,1765.625,11.666666666666666,515.625,,0.07741477609908129,0.04493227312044498,0.12234704921952627,,,0.6327473902552125,-2.5585776109337397,350.5348046032611,294.1234023675146,1.19179501454719,323899.74001188675,0.8390704674829836,6.217380709372251,987.1610428887846,0.7428571428571429,0.7941176470588235,0.9259259259259259,0.6666666666666666,48.612786489746675,49.27063645376912,47.850769928223386,47.05882352941176,0.42520988174404956,0.5747901182559505,228.6306791588817,265.8198928515435,0.6715410270771687,0.328458972922831,241.0270894677796,168.5660640904148,0.5269558583124251,0.47304414168757497,234.91066952137416,222.569914182645,0.3320282667081354,1.348929507258224,0.568926051546233,0.5162757924659007,0.0301113547536902,0.2891237891256834,-0.5390311419514775,0.00016940445464972225,0.09043513095943562,0.2878727079240644,inf,4.764857659740295,1.5327866542291684,,,,1.3839940433522269,2.074224539035292,4.241003243855436,1.172407546730278,1022.9697265625,428.8313148788927,,79.19297233797435,0.06666666666666667,0.2,,271.3418953493307,12.0,93.9947540048966,91.88172813771438,185.06024090677658,55.42625168635485,129.63398922042174,26.55970951767947,0.500362327771965,0.2238657509499502,600.3106173046784,-647.7692298657205,1248.0798471703988,162.62640940342473,-3.81034061921968e-05,0.018418610913755098,0.011577450955615983,-2.544952729452463e-05,0.012275249911997417,0.008133402907983363,0.00020677727436333555,0.016266655358303732,0.010276055104900938,0.013272372336981376,0.026711285088596094,0.005695692440603875,0.008739795375261162,0.016135646120747978,0.007048055204053113,0.01149219038993996,0.021933405011565717,0.007492047343581974,0.09947115585872758,32.03966666666667,32.06,32.11,31.91,0.05918802431423369,0.0011365506440404473,0.004216183556937237,0.0020654616055516086,0.006367380618405859,1.9959677419354838,4.5,2.8125,9.75,157.0,0.0167376052962167,0.9757622493263911,0.005327994027216887,P,0.0,0.0,0.0,0.0,1,S087
69.68327369160878,898.4375,348.8216410981221,507.59727138682973,515.7588820974057,0.3882536527005185,0.5649778325001236,867.1875,324.31874999999997,0.37398918918918916,449.21875,0.6872015685685041,634.375,1218.75,93.75,96.875,328.125,1687.5,10.666666666666666,437.5,,0.09868321641022405,0.01583468361829415,0.11451790002851821,,,0.8617274363715116,-2.315840393504536,364.6966029882686,336.3996024675454,1.084117223424642,385422.50049902854,0.9224094760168812,6.292907174607453,1241.1927241775027,0.5625,0.6129032258064516,0.7894736842105263,0.0,48.214285714285715,46.844908894165584,49.17737270862259,54.83870967741935,0.5158637975302606,0.4841362024697397,262.0547439030313,253.86818624944584,0.5622767589219355,0.43772324107806443,252.2496314089872,222.5641839882434,0.5371898135410194,0.4628101864589807,257.1989165490916,238.72983892251088,0.6204357733373302,0.31641311215299117,0.6634572709528278,0.7037430853005786,0.5992468801339701,-0.21283662502671463,-0.3726796937281413,4.845581277746817e-06,0.004474383390992171,0.126036096129869,1.6094379124341005,4.601409765557391,1.7199317951230217,0.0,0.0,0.0,1.9705876408930318,2.0299058485951376,6.769841462328563,1.40625,1270.0849609375,373.64961332540156,,125.33606905956627,0.06666666666666667,0.2,,321.9841233921049,12.0,89.01601674756608,75.52576383950634,179.38686126023586,51.392722705761095,127.99413855447477,31.525045519826637,-0.29883478914506606,-1.08625342853823,454.55463918081404,-389.42883374570135,843.9834729265153,117.19790063206374,2.572512283200584e-05,0.008537206900047584,0.005867052930681682,-1.0536047571613499e-05,0.005453991307345832,0.0032297269290506954,-2.5999702521111024e-05,0.007894538457658192,0.005514237898629116,0.008093063329865863,0.02667596951015209,0.002678444661447156,0.004784874273454923,0.016059151133210568,0.0020764898738950964,0.009639577085465997,0.03659654966389529,0.004350993083087534,0.08412905212111264,32.12166666666666,32.13,32.16,32.07,0.02745703714694668,0.002283900571094795,0.009311874878519854,0.0042816565175604485,0.012236544268363557,1.8194444444444444,4.0,3.0833333333333335,9.0,187.0,0.019935484064227484,0.9711981263492191,0.006346082057895273,P,0.0,0.0,0.0,0.0,0,S087
68.47499604129209,904.78515625,347.47249867153414,473.09811307674244,480.91407945132573,0.3840386817481392,0.5228844768381913,882.8125,277.9875,0.31488849557522125,378.90625,0.7344618147212305,615.625,1078.125,93.75,93.75,312.5,2046.875,16.0,390.625,,0.13601446142285198,0.0013305292001600517,0.13734499062301203,,,0.9903125028868937,-1.9949940649075846,340.05760674811853,365.61609675769654,0.930094735335145,390595.89490796695,1.0751592950794047,6.2986977845813525,1572.3821794387536,0.46875,0.5161290322580645,0.6875,0.0,50.282485875706215,48.931273581528714,52.03593925728093,51.61290322580645,0.6032371569317382,0.3967628430682619,264.11950814609156,214.2012172195418,0.3829295020090101,0.6170704979909899,226.24798571847367,287.20546507103006,0.4851155503329417,0.5148844496670584,245.9138727532467,253.34673929715376,0.6789092243036288,1.7848345656421438,0.9669550545868217,1.1131112900378999,-0.4866611375511596,-0.3131164638820425,-0.41811216665983025,0.0007266177968868957,0.1851564444679323,0.21696508110655044,inf,4.687499999999999,1.7551268868857772,,,,1.8679230982850432,2.023620437050792,2.795832922948852,1.40625,1057.253173828125,421.820068359375,,143.80172102583333,0.03333333333333333,0.0,,417.73368766489324,0.0,90.24970238361735,88.91319686689309,144.31004106922526,54.468085101438355,89.8419559677869,22.79368327214669,-0.10438312131620246,-8.005907534495229,1002.5434950261792,-1068.390735129912,2070.934230156091,198.20629171898574,0.00017457859743134807,0.01573876017926716,0.010383781902174118,-7.558594379502185e-05,0.009199975496111323,0.006985562310023737,-8.681243418359463e-05,0.011163335321210513,0.009095621629383186,0.009913284178824035,0.015278632671312627,0.0032201274971656157,0.0068767847160483495,0.009423131613409144,0.0033683731897977904,0.00712785585357525,0.009081871152716001,0.0015766510510257393,0.06869417878982587,32.037000000000006,32.04,32.11,31.97,0.033080709383768385,0.0004839109497646921,0.0019158520931286081,0.0009109962631643757,0.0023866224437450873,1.8529411764705883,5.5,3.1907894736842106,11.25,217.0,0.023133158894863774,0.966655352034147,0.007364170088573659,P,0.0,0.0,0.0,0.0,1,S087
68.3410956609809,913.57421875,418.717356526605,589.9976934071916,599.6794688746522,0.4583287793514094,0.6458125473532488,875.0,359.0671875,0.41036249999999996,476.5625,0.7096932093217928,571.875,1121.875,93.75,93.75,328.125,2375.0,16.0,375.0,,0.10573323336601606,0.00673199680077248,0.11246523016678854,,,0.940141528267992,-2.2468360233564315,424.03741897961373,423.8652773623886,1.0004061234227448,564653.3331485889,0.9995940414465323,6.458752006086236,1694.7728225101016,0.5625,0.6129032258064516,0.8947368421052632,0.1,49.01098901098901,49.23695030373099,48.398838308878204,54.83870967741935,0.45167420814479636,0.5483257918552036,285.0153047791177,314.0326996641167,0.49817245056783527,0.501827549432165,299.1697610134978,300.2652618079907,0.4749111401716241,0.5250888598283758,292.17825882772894,307.2261088408296,0.7064030338580863,0.7970186028769444,0.7883395024468722,0.716457645099803,0.4289448381718053,0.4673345702902516,-0.5901884310950862,0.00011408283054644608,0.026197853539486282,0.25721233675196675,1.0986122886681096,4.874999999999998,1.621070123251224,0.0,0.0,0.0,1.7925894184527098,1.9768562699443264,2.9505730286051173,1.25,1029.166259765625,292.15633608815426,,108.81707631622874,0.03333333333333333,0.1,,274.66830430309443,6.0,91.77207453184398,87.75576068487487,142.22222218851027,61.62487461754224,80.59734757096803,21.128451831705394,0.9737622810462976,4.1625604441310395,1561.8403297026216,-1001.3815806018986,2563.22191030452,247.7513971301981,2.452500927661832e-05,0.013602507168942807,0.007960873694795785,-2.703880102697051e-05,0.008368183750551634,0.006602410017808738,1.663298046358724e-05,0.011091091382314285,0.007551947730904665,0.010238816374162714,0.021589766703290172,0.008669495142462992,0.006057765322568826,0.009191578622709052,0.0038775115197453615,0.008099140678078274,0.013366612857014118,0.004727118293723547,0.08675493885869308,31.969666666666672,31.97,32.07,31.89,0.042542788917616356,0.00037080757308899316,0.0013750645043585702,0.000674943182602916,0.00218670025117937,1.993421052631579,6.5,2.9705882352941178,11.75,247.0,0.026330597076333506,0.962133826522916,0.008382258119252044,P,0.0,0.0,0.0,0.0,1,S087
76.99678544767048,797.7430555555555,338.5554026517411,377.95524524831546,383.215975633966,0.4243915384709529,0.4737806773950592,695.3125,254.82187499999998,0.36648539325842694,375.0,0.8957552697259465,531.25,1156.25,88.88888888888889,91.66666666666666,328.125,1640.625,9.0,187.5,,0.09833701372256368,0.003993577628610788,0.10233059135117446,,,0.9609737657539204,-2.319354784323737,270.97461502979615,398.6342764625219,0.6797574394114405,339354.11462446087,1.4711129912249838,6.237623229285254,2345.744251406351,0.5277777777777778,0.5588235294117647,0.8947368421052632,0.1,52.34493192133134,53.40026162920093,50.79234154492141,35.294117647058826,0.38556570145026614,0.614434298549734,168.3717165276597,212.5483157659135,0.7724340152425316,0.22756598475746836,350.35259115742394,190.16400353399501,0.6500565876918825,0.3499434123081176,274.8599398395405,201.66697148393405,0.8360457641175646,0.5416725984769775,0.9759792886750541,0.8507898748597689,0.8261683869242553,0.45264993845786083,-0.7311163868493269,0.00014694799300204097,0.02099917969832929,0.3492820710841378,1.55814461804655,4.482289237493328,1.5420173337103162,0.5628229496516238,0.6641892266786649,0.7361097447916101,1.4720109712097114,1.853861209197038,2.6566938834580673,1.1488722225427361,1045.55419921875,377.3799621928166,,102.81667763625829,0.06666666666666667,0.2,,362.65224338850305,12.0,99.00802436956913,96.05468045781785,165.71813886184884,46.29992463847693,119.4182142233719,32.170647259980775,-0.4728003868983874,-4.078648898208437,598.9961762994575,-440.67279589457473,1039.6689721940322,161.07677141171277,0.00022374506921860496,0.018059736631796407,0.011560747288433822,2.2044193972998107e-06,0.01203821544700611,0.008706112719860853,-0.00012797962806048618,0.01149643144353209,0.00860349515547652,0.011861198161442066,0.017430814940773882,0.005056941998505517,0.008275059931816963,0.011701049744391281,0.005116820199318692,0.008135505861977707,0.011484842441566225,0.004882967044960596,0.0904309481130994,31.943,31.95,32.03,31.89,0.03297979179234835,0.00018947040422530136,0.000624347758894904,0.00033380190870418834,0.0009613218633861034,1.865625,7.75,2.9305555555555554,12.0,277.0,0.0295277658992655,0.957633450424354,0.009400346149930431,P,0.0,0.0,0.0,0.0,1,S087
